1 1:190 2:-0.549414252248888 3:0.676860674262272 4:2.15194997605339 5:1.01452299199251 6:-0.62001180219058 7:0.0761544924012215 8:0.0415784218575771 9:0.342671670465954 10:0.124722816637204 11:-0.0480916925737614 12:0.737980149087641 13:0.19730015683591 14:-1.35032912943287 15:0.0964656528504576 16:-0.391871595065295 17:-0.286166764135328 18:-0.0414527589103324 19:0.836919533018764 20:0.777120738828192 21:0.10475466147809 22:0.212024287755892 23:0.85020260367559 24:-0.185597136345738 25:0.544990271436085 26:-0.130608922019587 27:-0.19637372745837 28:0.422119417431743 29:0.203312923295731 30:20.7
1 1:192 2:-0.351286911319442 3:1.18375355867871 4:0.530794296283593 5:0.543891399497641 6:0.798441455110085 7:-0.804472168330861 8:1.56316997781134 9:-0.935793597816584 10:0.633634189325564 11:2.3036274404953 12:1.39889125365564 13:-0.318656901113065 14:-1.41064534114628 15:-0.155224571301645 16:0.277950266083997 17:-0.706227660477734 18:-0.780092413103 19:0.354093931125044 20:0.618677894122529 21:0.596401202364473 22:-0.12175458387342 23:0.668123705984537 24:-0.0573799781291892 25:0.301398017713342 26:-0.730945515143074 27:-0.538615997130842 28:-0.037212112892173 29:-0.479956078644041 30:1.79
1 1:193 2:-0.922515163569518 3:0.841576789866707 4:2.07800001434311 5:1.37307134454847 6:0.666526104133339 7:0.779011905983349 8:0.609457558429438 9:0.402368799809817 10:-1.08837098417629 11:-0.0966321439549081 12:0.449566508843636 13:0.397328103245808 14:-0.541616350910631 15:0.0153211530324728 16:-1.67226177360262 17:0.454716296545261 18:-0.566873638656638 19:-0.384643684561475 20:-1.0884923234599 21:-0.105559347852006 22:-0.127425289668646 23:-0.45804257590476 24:-0.0673865728299304 25:-0.350802113495479 26:0.0391759436719391 27:-0.291078195039519 28:0.0586070623795559 29:0.0897600813488729 30:37.2
1 1:194 2:-1.13151717857972 3:1.01639866937831 4:0.735810424808674 5:1.16661377281988 6:0.790236399604177 7:-1.18719615105033 8:0.736468997200688 9:-0.327991906928581 10:-0.555549246911519 11:-0.454532752892172 12:0.0232769261920555 13:-0.186312976591524 14:0.395096170796701 15:-1.30890082345635 16:1.22046745869836 17:0.116426362611666 18:0.862879580529616 19:0.649778331288888 20:0.317546511367213 21:-0.265970993377569 22:0.00961259040779848 23:0.315738653455761 24:0.0542099432476761 25:0.294232444463887 26:0.00387683464652577 27:-0.314158620311323 28:-0.0995122668042986 29:0.122697401750762 30:1
1 1:194 2:-0.773295861622834 3:-0.190661402386917 4:2.40494626076765 5:-1.79988075414783 6:-0.396516457943764 7:0.199217657669888 8:0.257805624374725 9:-0.341961661770583 10:-0.0697277302262612 11:1.18136747122766 12:1.46525144315635 13:-0.105116481076934 14:-0.232535810945632 15:-1.39711897869781 16:-1.21718188021664 17:0.568078153640152 18:0.0365881826167954 19:-1.27257087233288 20:-0.0902117416076871 21:0.436142396797157 22:0.235139826433439 23:1.447800396277 24:-0.320606648031116 25:0.271029137914952 26:-0.0682992709357898 27:-0.266823197743011 28:-0.12705897602667 29:-0.392033031697852 30:32.77
1 1:194 2:-0.931154307391249 3:0.825889109558541 4:0.168007968161518 5:-0.0772116893811632 6:2.96645184654341 7:4.09950648158112 8:-0.146900852130801 9:-1.1112509684444 10:-0.0231833556507097 11:0.395386727405323 12:-0.474706737869755 13:-0.181066302817278 14:-0.346984397015449 15:-0.252545938101999 16:0.066340089262886 17:-0.636039898359756 18:-0.326118565130214 19:0.140925881158654 20:1.20749982903111 21:-0.181541983475633 22:1.31746733134724 23:-0.700836478491519 24:-0.21769408476376 25:0.99648019990238 26:0.292649007788556 27:-0.317728252794106 28:-0.221212331095861 29:-0.300920241597656 30:5.99
1 1:196 2:-0.278287824772175 3:0.866213738492535 4:-0.300620201300078 5:-1.11734547852151 6:2.54224193802969 7:3.27064626514424 8:0.11700338424232 9:0.93468576144286 10:-0.503871254223303 11:-0.445162241521212 12:-0.0103152511195142 13:-0.33258063443127 14:-0.0796438792554628 15:-0.25872124801642 16:1.09752991933649 17:0.715429473342532 18:-0.482517718240557 19:0.323553969460801 20:0.282821411783524 21:0.221469125061593 22:-0.320542165778505 23:-1.00567223648619 24:-0.055448851287847 25:0.935789804793149 26:-0.00756447427494833 27:0.0881089325166829 28:0.248043043921764 29:0.0908374863634487 30:0.89
1 1:196 2:1.19865849537628 3:-0.420333822439695 4:0.0145991576913241 5:-0.270792868157849 6:-0.471074009012534 7:-0.384610464775999 8:-0.0838904274051245 9:-0.0775699828115974 10:-1.5375078186307 11:0.846368148744967 12:1.51257605461809 13:0.858692689127284 14:0.410549917071739 15:0.529565297813102 16:0.14744838506096 17:-1.57395102771633 18:0.0242884771316151 19:0.499010405487753 20:-0.739676177653824 21:-0.401552281854424 22:-0.630205814566185 23:-1.50443199682382 24:0.193770549695669 25:-0.0174580242655623 26:0.0583869116727395 27:0.145372851977081 28:-0.0349038372428145 29:0.0110370355622865 30:63.9
1 1:199 2:-0.923891760950516 3:0.568852441669226 4:1.24423599938305 5:-0.597472514285987 6:1.08489697730053 7:-0.376975840931404 8:0.568214821051823 9:-0.00927150108464617 10:-0.246538352775275 11:-0.200770189529032 12:1.325403043466 13:0.358180354621574 14:-0.379146077966008 15:-0.401695799878486 16:0.0749290663917554 17:0.557586930161598 18:-0.462408710521267 19:-0.0473297483959502 20:-0.728369548692097 21:-0.0177144977309849 22:-0.215560063555881 23:-0.433264259979611 24:-0.083938141041051 25:-0.363649077723052 26:-0.59989688892625 27:-0.114448127283471 28:0.101574819037461 29:-0.0333015558628419 30:6.45
1 1:199 2:1.02926861988186 3:-0.516292307231105 4:1.29178533906443 5:0.364676364221689 6:-1.27846337876659 7:-0.196378321385159 8:-0.610174765160246 9:0.11179403576906 10:1.07534992812552 11:-0.537594444752599 12:-0.000486522788674625 13:1.13476791017511 14:0.424995473077729 15:-0.593341681446501 16:-0.14491811241863 17:-0.587708828760139 18:0.587058522573673 19:-1.31997761675506 20:-0.114311928672634 21:0.0155535668323723 22:-0.132859061939764 23:-0.18148997858508 24:0.122150706554605 25:0.698453419965406 26:-0.00846987526824089 27:0.931970824238596 28:-0.0227786350365961 29:0.0266402868527076 30:61.18
1 1:199 2:1.18770633373201 3:-0.141019354828208 4:0.563458521797918 5:0.76638258477444 6:0.151071026045509 7:1.59693699477665 8:-0.742474536837676 9:0.458518378762443 10:0.669476119878705 11:-0.0897586427091673 12:-0.329412834758794 13:0.956379503173494 14:0.741039588741231 15:-0.339639868213434 16:-0.199561539383922 17:0.462226356218329 18:-0.877941711041922 19:0.485550140811596 20:0.367603273217722 21:-0.0647665481010104 22:-0.0905170527804152 23:-0.0234523583920635 24:-0.207476674082496 25:-1.68613652725461 26:0.55974306392139 27:-0.29157965172291 28:0.0860832463903509 29:0.0084218521170676 30:9.99
1 1:200 2:-0.304922925009803 3:-0.521387699016404 4:1.34118051421572 5:-0.255797283141015 6:-1.1209159264394 7:0.91826034715928 8:0.17434811662164 9:0.358936081787332 10:1.20837961309651 11:-1.11511043318536 12:0.792522517730734 13:0.947250295996408 14:-0.637521709619869 15:-0.0507956203932772 16:0.548192833157653 17:-1.54689584817858 18:0.732697001238345 19:0.491793062104553 20:2.64244505794269 21:0.490222139220635 22:0.124286738178446 23:0.405697717510162 24:0.418190996171379 25:-0.305738136789413 26:-0.487991442618742 27:-0.559780152175086 28:0.171079308504423 29:0.107152651380715 30:196.7
1 1:200 2:-1.2694612985858 3:-1.02715254903322 4:2.26137299926851 5:-0.504356013518014 6:0.693421365367188 7:1.23776122583438 8:0.0560653372934952 9:0.09191898971137 10:-0.676680063150605 11:0.329999625472077 12:0.426491433493327 13:0.48536022981082 14:0.795882263663876 15:-0.91086735313718 16:0.715258881021535 17:-2.74493502393624 18:0.679419159393142 19:-0.700312693083099 20:-3.46399323173084 21:-0.527727086627739 22:-0.131777408067721 23:0.697266172947613 24:0.288501059285334 25:-0.644486714094666 26:0.0274093734356334 27:-0.329713692703339 28:-0.291794563971868 29:-0.381556141001482 30:79
1 1:204 2:0.860652097177395 3:-0.247375223628961 4:0.75408223493239 5:1.18549170721227 6:-0.486174311985842 7:0.241012928570223 8:-0.197775505039792 9:0.136015067619809 10:-0.13892013972183 11:0.0698161543910854 12:1.6306275323201 13:1.42259905601193 14:0.929052853807675 15:0.190489661223303 16:0.688744902548945 17:0.336009910299025 18:-0.63372675477221 19:0.158199078346466 20:-0.740965871196868 21:0.176969315502838 22:0.285398312842957 23:0.612468202263244 24:-0.17576131705203 25:0.0475026538300261 26:0.378591616195335 27:-0.30509151529483 28:0.0376256674122205 29:0.043643521975168 30:137.3
1 1:204 2:-0.938225555281122 3:0.104717343525996 4:1.30964170151788 5:-0.867536532547002 6:0.45068525571859 7:-1.43750217647983 8:0.650603583409483 9:0.0283599109647461 10:-0.588678489907382 11:-0.556394134944651 12:1.15611314128026 13:-0.218437377136936 14:-2.04926320546929 15:0.896911812836381 16:-0.276749044487449 17:0.463415471785094 18:-0.500606335884388 19:-0.2212008354292 20:0.012236948943193 21:0.00438023544444648 22:-0.237085533920643 23:-1.15082927836629 24:0.262462123369402 25:0.475206183905726 26:-0.516789844383898 27:0.426883031877025 28:-0.0581980382100072 29:0.107995679081434 30:39.94
1 1:204 2:-0.188423950358007 3:0.877601830191909 4:-0.734685909616468 5:-0.913403699923592 6:1.94177035140798 7:4.03742271321334 8:-1.70711836706014 9:-2.53764084258138 10:-0.590337623957453 11:-0.763038647678628 12:-0.154033225134745 13:0.252520188987501 14:-0.279930472332461 15:0.883568857275761 16:1.08394328682619 17:0.826626293379508 18:-0.724612715993116 19:-0.000784140938662033 20:-0.00110810517255215 21:0.543408831792258 22:-0.824078772347852 23:-1.04233068562486 24:0.168264918412164 25:0.963855361351864 26:0.887849694712264 27:0.171166713998661 28:0.0122839662149045 29:0.164537714720755 30:1.98
1 1:205 2:1.18239888187218 3:0.0594886883256737 4:0.310672611689593 5:0.828817334970969 6:0.341209077754672 7:1.11259294696874 8:-0.29277795443855 9:0.287394090811614 10:0.268307130650127 11:-0.0875754273725536 12:0.151276896671448 13:1.31588268320967 14:0.930451889587228 15:-0.138173544724554 16:-0.521815311538462 17:0.0951495833798615 18:-0.626292731708047 19:-0.174092778625185 20:0.488467737374341 21:-0.061462540839839 22:-0.337817781006922 23:-0.77684049947131 24:-0.0564860598070945 25:-1.35698586973381 26:0.475789717162321 27:-0.546518635414247 28:0.0630347385255088 29:0.00804669582889129 30:12.99
1 1:206 2:-1.4997610740042 3:1.05958804684433 4:0.49691235306637 5:1.00606923707578 6:-0.672949231338245 7:-0.490299273406939 8:1.10243285857906 9:-0.0848538474773431 10:-0.599232627720757 11:-0.0726643629164024 12:-0.527734369691836 13:0.193356027111641 14:0.57169437073347 15:0.369248043111508 16:1.03785370605747 17:-0.145020599487359 18:-0.131197506189728 19:0.0556432042255062 20:0.507018754778947 21:-0.634803520820158 22:0.08270952954114 23:0.610347843693126 24:0.257934000725095 25:0.426521345897374 26:-0.145908899230294 27:-0.348519960242175 28:-0.215145688877782 29:-0.0276023519827909 30:153.91
1 1:206 2:-1.42715155908329 3:-0.527766418795342 4:2.46015327181375 5:-2.80748189093713 6:-0.457111342393143 7:-1.36570894510866 8:0.516031464099722 9:-0.132600601247781 10:1.65415867739021 11:-1.8619686577599 12:-0.37504690840989 13:0.347861160601446 14:-0.476259222034667 15:-0.591427377473048 16:0.226692071510303 17:-0.0535850903744281 18:-0.642540807378569 19:0.107727367740142 20:-0.995080434446546 21:0.332844185841849 22:0.175522355869719 23:0.575655240274272 24:-0.111697209501325 25:0.752947599757678 26:0.675003749106432 27:-0.162285583544712 28:0.0581074339311106 29:-0.0862608742976926 30:101
1 1:206 2:-0.370562536427162 3:0.599809964742777 4:0.216683001924491 5:-0.513092692514376 6:2.69714255452095 7:3.8827953035269 8:0.295544670150552 9:0.850059083378915 10:-0.297189191664397 11:0.191989943288663 12:-0.92547106698343 13:-0.369425197471302 14:-0.37779356544173 15:-0.493814117611803 16:-1.48133578973935 17:0.68436226960677 18:-1.04820515490823 19:-0.256700186442455 20:-0.859905688517386 21:0.113889610396822 22:-0.147919656951469 23:-0.176213673512937 24:-0.120574834850702 25:1.04229749281523 26:-0.391704857407862 27:0.675404596861299 28:0.163594994459003 29:-0.00499653535325938 30:10.27
1 1:209 2:-5.85246510836535 3:5.26737615027487 4:-1.76189493465506 5:-1.44125006329158 6:-0.988528967699792 7:-0.672186731638122 8:0.0757596688257982 9:0.774198152595515 10:3.58011219757556 11:6.51077922624328 12:1.27649568640297 13:0.837057429061695 14:0.377257167885103 15:-1.61480922282647 16:0.534728164472352 17:0.416673221138968 18:-0.541827809557359 19:0.228258298491221 20:-0.243878981630868 21:2.98326208117253 22:-0.91091033218184 23:-1.20498848652996 24:0.215766032254529 25:-0.498065935290428 26:1.12591800795993 27:0.20144973734209 28:2.46886710141905 29:1.57308358371323 30:8.97
1 1:209 2:-0.742877145631453 3:0.563251742882704 4:1.20724326284771 5:0.912388003754464 6:1.05379070530765 7:0.574722633310081 8:0.215632907280767 9:0.253663165164837 10:-0.434722395514026 11:-0.0480105165376562 12:0.252837087913415 13:0.432428929925016 14:-0.429693555465635 15:0.210474808994396 16:-0.52915389274327 17:-0.654788127064969 18:-0.0113316441174113 19:0.0753684937367683 20:1.08980618009368 21:-0.118911673903155 22:-0.00717801527266781 23:0.166434241336789 24:-0.370094052141089 25:-0.793211476482979 26:-0.0146474171227271 27:-0.2512522016934 28:0.0863128210414382 29:0.0892173785534057 30:1.19
1 1:209 2:1.22850116135076 3:0.0918704732345868 4:-0.268384945213211 5:0.748905031032806 6:0.449026679922148 7:0.453603590442292 8:-0.0130595483535838 9:0.0985256402458252 10:-0.0689264214564155 11:0.222077561753704 12:-0.324228060202885 13:0.0165798419578711 14:-0.299508893568877 15:0.542127237866539 16:0.475754102915513 17:0.94812734875875 18:-1.33598838641241 19:0.962845574288232 20:0.505213509293528 21:-0.0269450627139609 22:-0.0986938624132104 23:-0.410240278526712 24:-0.271816803191046 25:-1.4199768079351 26:0.701940046958795 27:-0.335894752811048 28:0.00343496266889344 29:0.00399388140860901 30:45
1 1:209 2:-0.572010633445768 3:0.374980871055565 4:0.923823032724171 5:-0.954005872315245 6:0.753635444187849 7:0.139494795433016 8:1.45074773940628 9:-0.551715607125337 10:-0.126158540017941 11:0.0684448790819131 12:0.351181327339534 13:0.224943615111342 14:0.448234261671864 15:-0.362391077337668 16:-0.29747225625761 17:0.828896267295928 18:-1.64672970977544 19:0.559570501457162 20:-0.203285080352878 21:-0.127564678412084 22:-0.0303236511688595 23:0.334778622363673 24:-0.192455176036111 25:-0.790313074175178 26:0.110172912071476 27:0.309764577305615 28:-0.504722784068263 29:-0.498287038830461 30:95.56
1 1:209 2:-0.429224487181263 3:0.698849365672091 4:1.5889824279367 5:1.29715659373287 6:0.119330665982804 7:0.214132796014113 8:0.387461417383324 9:0.276523894018137 10:-0.483147501770017 11:-0.0913515577333359 12:1.01143226043614 13:0.189488597499413 14:-1.61934664970611 15:0.5329846847151 16:-0.354372269340664 17:-1.01330133276548 18:0.53398858769647 19:-0.0726751461576459 20:0.977968783985747 21:-0.0551862538188857 22:0.0733246022515293 23:0.324849198896624 24:-0.102067667397953 25:0.214137051511371 26:-0.251234424486377 27:-0.267043848866119 28:0.169115333645968 29:0.13383226031004 30:13.99
1 1:210 2:1.29392704695816 3:0.338070714110131 4:-0.0427587246360097 5:0.502133796313512 6:0.0722825828180781 7:-0.583457916476699 8:0.123778874333217 9:-0.187467519856221 10:0.00188297985027238 11:-0.303396210627345 12:-0.717596678465567 13:0.265054232068262 14:0.94891111241074 15:-0.449331226130304 16:1.09281081709944 17:0.697079095955573 18:-0.342141341246313 19:-0.0944906719976043 20:0.109940710647661 21:0.00547268569153522 22:-0.329232512571748 23:-0.942138921463964 24:0.00826384241753254 25:-0.49210426339452 26:0.342975495073179 27:0.143926315720625 28:-0.0224405057575552 29:0.0253734477599346 30:12.99
1 1:211 2:0.263523486017542 3:-1.81289680597099 4:-0.31108676189887 5:0.412929593880618 6:-0.79460539681474 7:0.196364791759536 8:0.416625914552668 9:-0.0629911809272212 10:0.345392201361914 11:-0.363639666313264 12:0.379691152655691 13:0.911096513465244 14:0.13321850516059 15:0.118926727930684 16:-0.674517207695332 17:0.337849604429376 18:-0.450551999763332 19:-0.00117285827229777 20:0.858372836092744 21:1.01095811855105 22:0.00267233711545686 23:-1.04234240987078 24:-0.480537703252564 25:-0.414742511630617 26:0.111705661403455 27:0.819589850790541 28:-0.168906283609658 29:0.0782030100396125 30:526.96
1 1:211 2:-0.24782697327908 3:-0.282682109553483 4:1.6533542148054 5:-1.0148646351895 6:-0.680433315730692 7:0.886363857469579 8:-0.538200541818173 9:0.377969653406087 10:-1.23087919097457 11:0.522507865572199 12:0.605212425589782 13:-0.924201301239598 14:-0.363162226460245 15:-0.142023989543667 16:1.12002695207972 17:1.19044626293158 18:0.176379066090007 19:-0.106613716353803 20:1.59860533888607 21:0.373669489465665 22:0.545695993735262 23:1.4009620012101 24:-0.133992441562559 25:-0.810781922934112 26:-0.348543770203944 27:0.0930308619075964 28:0.165625676654148 29:0.13042221200623 30:70
1 1:213 2:-0.263380494288141 3:0.959102736933564 4:0.285739874425819 5:0.604067510744514 6:3.22881956062411 7:3.79950305254025 8:0.715285471982639 9:0.429148330794555 10:-1.15549249110391 11:0.873230617027232 12:-0.341117345807479 13:-0.793205363042857 14:-0.159974703525377 15:-0.0569676195857986 16:0.429550164283959 17:0.611279190678715 18:-1.29971445677557 19:0.280440665059254 20:-0.447446015045594 21:0.13995199869633 22:-0.0152454393304261 23:0.0591112879826765 24:-0.291824828187083 25:0.992903114692612 26:-0.128938406169477 27:-0.111062585194502 28:-0.340205678247025 29:-0.310296870445855 30:4.38
1 1:215 2:1.0877916547761 3:-0.143548187514716 4:1.37429101690866 5:1.28739919006535 6:-1.10064225986057 7:-0.0171095462390552 8:-0.705609123391619 9:0.266580256791145 10:0.735368230390049 11:-0.0119405691276363 12:0.959388031255974 13:0.825931515210821 14:-0.863981012683013 15:0.00495407671520199 16:-0.452153905702105 17:0.251123164992928 18:-0.379484866772733 19:0.461532027041991 20:0.00487976272708394 21:-0.172534082786928 22:-0.0039042891574433 23:0.112284763904664 24:0.0141044955608265 25:0.512267928821396 26:0.329601652127207 27:-0.436531406930152 28:0.0632498582397504 29:0.0290665715987575 30:12.99
1 1:217 2:-2.42122994075349 3:-1.36960212708226 4:2.26128149099244 5:2.01103383004119 6:1.87852522705738 7:-1.27560736518092 8:-1.25102856486703 9:0.212619224039864 10:0.142608348824761 11:0.000981629226276454 12:-0.504586081681169 13:-0.0324015856000682 14:-0.977309182307345 15:0.0283456029722722 16:0.462211286378122 17:-1.19353669330005 18:0.86324242618812 19:-0.606630589394088 20:0.800708776728902 21:-0.411784619109432 22:-0.0895768200851734 23:0.157737288736659 24:-0.624864827574143 25:0.487155904697695 26:0.270894071812658 27:-0.0933702642248486 28:0.330056237624968 29:-0.0563402787294004 30:24
1 1:218 2:-0.391724600264259 3:1.10635499488511 4:0.787765450694913 5:0.510525487854581 6:0.832968318842617 7:0.151659325515572 8:0.5881549734613 9:0.312914372921693 10:-0.77282874709273 11:-0.868831245739975 12:1.88122615520456 13:0.0626186661009641 14:-1.07083046675534 15:-0.701764787574994 16:0.742399217629336 17:0.0455693590344339 18:1.01669607185948 19:0.305578303553397 20:-0.865471673638907 21:-0.15576700662891 22:0.122192274163848 23:0.365017683317253 24:-0.213949885268669 25:-0.421854376547809 26:0.0453554968738312 27:-0.323299424971811 28:0.0806588331751822 29:0.0378891384055646 30:1
1 1:218 2:-1.04566850139391 3:0.485509650946038 4:1.56923231863376 5:0.160929385360292 6:0.862461840996874 7:0.523043100784744 8:0.765996932967633 9:0.0929983175941817 10:-0.0370454577525705 11:-0.184662859323647 12:1.06263555166267 13:0.376407281843573 14:-1.42323378745826 15:0.0751056262384273 16:-1.0403204614843 17:-0.708838949654528 18:-0.0340086228979824 19:-0.759177728064063 20:-0.961683208241491 21:-0.377133221823312 22:0.0128750602722459 23:0.359807871599612 24:-0.0757878578934566 25:-0.317591113682543 26:-0.0733391512616101 27:-0.53277314305326 28:-0.241139502297168 29:-0.124891245421183 30:17.56
1 1:218 2:1.20198934260699 3:-0.0344517882545193 4:0.696627869490866 5:0.956745643561854 6:-0.00582666728906071 7:1.09522318339875 8:-0.574523944595695 9:0.243435118211903 10:0.788418628660897 11:-0.283254225991837 12:-1.5999731874707 13:0.791997159817179 14:1.54768882122493 15:-0.670645288184267 16:0.390816285569817 17:0.132999511470274 18:-0.551379079106507 19:-0.213061505811163 20:-0.0525854072673907 21:-0.0310414988685037 22:-0.109658218198591 23:-0.0119037943007538 24:-0.166957785556255 25:-1.29505970109428 26:0.570792862080974 27:-0.29685433077585 28:0.0949552187697767 29:0.0240078867639802 30:12.99
1 1:220 2:-0.592060069858075 3:0.785903888947481 4:2.80651730661522 5:2.93546590391699 6:-0.356682167459869 7:1.12756325631392 8:-0.225129742067021 9:0.514860853890394 10:-0.757540590786299 11:0.523215622092337 12:0.104104509680062 13:-0.253154438110683 14:-1.28838983206646 15:-0.0763371423079018 16:-0.644122612131742 17:-0.0588149256961845 18:0.172292235751828 19:0.69533360044059 20:1.66571303651576 21:0.134949471846852 22:-0.105160641074995 23:-0.216886668661211 24:-0.190513969140777 25:-0.033155553859052 26:-0.00144503720843225 27:0.200179302497384 28:0.109606225220445 29:0.0843410171054803 30:18.96
1 1:220 2:1.21911209726618 3:0.0536941340207379 4:-0.180320730107154 5:0.680940921688913 6:0.521583984662729 7:0.893232535551491 8:-0.201393422534706 9:0.333033498780982 10:0.10031209394236 11:0.194016375863348 12:-0.233573338357025 13:-0.442221838132363 14:-1.48892235541555 15:0.803478550700244 16:0.866548282326095 17:0.789377987941395 18:-0.996282868317141 19:0.394383089413922 20:0.291861270166055 21:-0.179394878689 22:-0.364700153502022 23:-1.19873784782736 24:-0.0247325322849946 25:-1.82484140952582 26:0.334878474880999 27:-0.589181094969118 28:0.01998821799102 29:0.000532029990364428 30:22.58
1 1:221 2:-0.34287127670878 3:-0.199545805008564 4:1.97635257764019 5:-0.00349493382037266 6:-1.17036559948334 7:0.883500931520993 8:-0.151879286344012 9:0.16010571828598 10:0.137973355921257 11:-0.0601216564533602 12:-2.2010094627206 13:0.852035105958867 14:1.47889332236475 15:-1.6537270648466 16:-2.75014506475976 17:-1.81400187187592 18:-0.0215575918059248 19:1.10276714844442 20:-1.01830354502917 21:-0.572161856219075 22:-0.313443188919175 23:0.0862072980940773 24:0.109600350213274 25:-0.098950647152546 26:-0.943009393940135 27:-0.618657204843698 28:0.253306203230609 29:0.240271462698249 30:99.82
1 1:221 2:-1.17773139753265 3:0.318500555804924 4:1.72712263895157 5:-0.549578483742427 6:0.737291972900023 7:-0.0509632446716085 8:0.555481889458858 9:-0.0417560124700902 10:0.219520198463914 11:-0.262389264189424 12:-0.143989694112036 13:-0.576367217774426 14:-2.12898031449552 15:0.0450785549353655 16:-1.13214151919911 17:0.311233374868167 18:-0.739914395729999 19:0.326510618478427 20:0.377478043903508 21:-0.321357316516782 22:-0.279323707972849 23:-0.640571456831027 24:-0.554583863193294 25:-0.510508093892089 26:0.403269619295205 27:0.178327047085209 28:-0.354579191696508 29:-0.233332152748617 30:25.36
1 1:222 2:-0.352704348425182 3:0.975517478886309 4:1.60336451529691 5:-0.282474918967978 6:0.480561447009192 7:-0.222646815039896 8:0.850193971155525 9:-0.265018144867805 10:-0.283460178945641 11:-0.16034647920131 12:-0.899862430455205 13:0.285475922402069 14:1.58451537098881 15:-0.490929565396499 16:0.856471587963487 17:0.362685699109469 18:-0.936915001521157 19:-0.014100866487272 20:0.221105988249668 21:0.304619932733189 22:-0.139085968717371 23:-0.0623036289549836 24:-0.231531474943678 25:-0.412572193737778 26:-0.180926555387157 27:0.201127466263329 28:0.178832421909356 29:-0.0346499842614766 30:7.81
1 1:222 2:1.08697116347518 3:0.0451223219759884 4:0.475774394586216 5:1.34424417785259 6:-0.302640742896004 7:0.00440761024072416 8:-0.0964036052509476 9:0.182898065571425 10:0.193464331505171 11:0.0735128149998966 12:1.14416591493974 13:0.662654580375041 14:-1.42103070120159 15:0.509992074735901 16:-0.67944010520806 17:-0.529631760177053 18:0.153906813019428 19:-0.403244853238012 20:-0.150064240236643 21:-0.239993183083253 22:-0.0440438531871409 23:-0.00786944858341952 24:-0.044243035233324 25:0.213380359165259 26:0.562624828109406 27:-0.340026071693874 28:0.0267367498561097 29:0.00718534676094666 30:18.61
1 1:222 2:-0.443640309580642 3:0.981192772499014 4:1.23439717275952 5:0.0994971665273315 6:-0.0512697916333352 7:-0.927441220450293 8:0.862786135182302 9:-0.0971282818393486 10:-0.442318206927209 11:-0.556097694516491 12:-0.175863030301507 13:0.0229644119919055 14:0.336249776138598 15:-0.464505642356346 16:0.875372201989621 17:0.381508385937243 18:-0.00628756032111751 19:-0.144792086559184 20:-0.103985472425683 21:0.239100595518534 22:-0.230771957134882 23:-0.677441644989799 24:0.0997839212034743 25:0.334203965833555 26:-0.132779690201154 27:0.0696741996305524 28:0.229406500984605 29:0.102884057468573 30:49.99
1 1:222 2:1.08102680841932 3:-0.139454510365646 4:0.483881152250378 5:0.642056748018345 6:-0.186845482030945 7:0.538283349141363 8:-0.302749466287193 9:0.315920498285686 10:0.277327557094785 11:-0.102328980775075 12:1.39686513915982 13:1.05042375802049 14:-0.703592688817701 15:0.295139625107427 16:-0.344873194161777 17:-0.651014515269142 18:0.376377131259472 19:-1.0567119069408 20:-0.216323549966796 21:-0.187038935523263 22:-0.124039027432884 23:-0.190064258064333 24:0.0578959497058509 25:-0.269353556017299 26:0.253835253109169 27:0.31188557635106 28:0.0015913437016656 29:-0.00346779687572952 30:17.24
1 1:225 2:1.47877285286563 3:-0.551088522355567 4:-0.523151639908141 5:-0.831153455602318 6:-0.195412843469002 7:-0.289192879248232 8:-0.27925153351256 9:-0.205606497132718 10:-0.647805958714229 11:0.576602127363188 12:-1.76281485909214 13:-1.01027735060273 14:0.142994788502416 15:-0.256634660111923 16:-0.114715932805203 17:0.940801678448729 18:0.119767442593797 19:-1.18876572816216 20:1.33545962101973 21:0.131486784829887 22:0.0711435613469239 23:0.210634699951382 24:-0.356277858007364 25:-0.954150787295047 26:0.963444843152052 27:0.0191950336945358 28:-0.0162892432241703 29:-0.00638367815048097 30:34
1 1:225 2:-0.60883073513444 3:0.876837021150348 4:2.49571533671387 5:3.13867428543393 6:0.161264310620481 7:-0.107098570209344 8:0.515853834920873 9:-0.13822565868207 10:-1.03507034579585 11:0.851909380237714 12:-0.250992691345227 13:0.420239244314613 14:1.03433332194005 15:-0.555149171679642 16:0.0675405344233251 17:-0.680939737083804 18:0.366019892455279 19:-0.583614936480242 20:1.05234155572715 21:0.554610925480348 22:-0.262866246709227 23:-0.439237336452574 24:-0.00677470833895572 25:0.717470885780402 26:0.199741570123349 27:0.0724009541084865 28:0.0997560446662496 29:-0.136524288059901 30:35.11
1 1:227 2:-1.46538099225754 3:1.38217168365118 4:1.01978991832264 5:0.250367121138966 6:1.01141447424702 7:-1.28180718851145 8:1.18686605669663 9:-0.312608098852515 10:-0.70150295961386 11:-1.06734127717129 12:0.205773218302728 13:0.315038324049197 14:1.2975789483417 15:-1.9517824195878 16:0.410606163051155 17:0.622670687186741 18:0.534444833289412 19:0.485836969965429 20:-1.09638211795626 21:0.00478372418868345 22:-0.0381474643735652 23:0.0834807417237746 24:-0.266017331965175 25:0.270832695552398 26:0.754352711084276 27:-0.491529029401767 28:-0.689818884221097 29:-0.32937359465117 30:1
